Protein	UniquePeptides	TotalPSMs	Cp1	Cp2	Lf1	Lf2	Mt1	Mt2	Cp1_noPF	Cp2_noPF	Lf1_noPF	Lf2_noPF	Mt1_noPF	Mt2_noPF
AT5G52370.1	3	3	0	3049456.301	54105478	39621384.6	326090521.03	141289726.47	0	0	0	0	256235385.77	30888959.47
AT5G52410.1	5	8	149518623.427	90758282.645	25025176	64592605.61	154392705.43	120679161.41	143461219.764	84056302.24	0	0	0	0
AT5G52420.1	3	4	0	0	186444641	201514342.12	187825958.85	258803457.57	0	0	142841936	138095853.1	49045249.64	147340830.8
AT5G52440.1	8	19	581751877.501	1150204933.19	579466820	408309730.92	56441931.785	469446575.04	400726611.02	656475522.79	459887744	190084637.53	0	0
AT5G52470.1	4	6	9140380.033	15599719.56	260457780	207730047.73	114937617.04	92344953.42	0	15599719.56	197755592	148224060.3	28482486.74	13441544.48
AT5G52520.1	17	48	1190832676.338	206787127.946	1214322851.5	1036132976.563	605353805.71	776507506.16	948068126.218	129440520.076	853539550.5	751699586.36	240272014.75	434709101.65
AT5G52540.1	4	6	230736544.38	43054798.361	413555438	508549729.03	69493058.15	65072402.14	161376456.38	0	106471984	204293959.83	0	0
AT5G52560.1	2	3	0	32534000.69	106508708	59669990.63	75373252.36	107679926.7	0	0	106508708	0	0	0
AT5G52640.1	6	7	0	0	338475218	0	89649335.22	5153902.449	0	0	338475218	0	0	0
AT5G52650.1	3	3	0	6518478.91	442734024	425654199.5	39320584.448	10238004	0	0	323424000	115721775.4	7481386.658	0
AT5G52780.1	2	4	145774206.88	214001580.8	107627952	47373468.24	12226122.42	0	100076492.4	97442922.5	107627952	0	0	0
AT5G52810.1	1	1	5823648.583	7079781.683	75529184	77461358.03	0	0	0	0	75529184	0	0	0
AT5G52840.1	25	81	200226590.174	181572576.839	2788189252	2892280210.01	35856915642.044	37284475845.9	0	14835720.92	1544285627	1404205710.63	30848491721.524	33571028964.25
AT5G52920.1	16	40	2266541957.929	487487790.216	998287539	834501518.362	193959668.858	469817438.776	2266541957.929	220531149.129	635062102	551245655.239	0	0
AT5G52960.1	3	6	119571825.96	4316981.86	130870982	101611781.38	0	0	88171809.66	0	105063196	50029889.22	0	0
AT5G52970.1	3	11	678494258.7	406932887.91	535050352	375633580.2	0	0	678494258.7	406932887.91	391974544	239403020.9	0	0
AT5G53070.1	6	8	0	0	13263254	5925870.926	1487061687.68	1555614158.02	0	0	0	0	1487061687.68	427340716.4
AT5G53140.1	14	23	38057417.982	16204581.933	912109160	1078668401.86	1513461192.26	1052335907.669	0	0	724658232	679985602.86	748723981.9	868443650.59
AT5G53170.1	11	18	257617590.068	115284530.181	225559316	254090902.02	82515242.94	314355432	198991751.118	20321122.036	75062730	103324457.06	0	0
AT5G53340.1	1	1	0	6956742.813	12805847	45966828.75	28791546.89	6809815.489	0	0	0	0	28791546.89	0
AT5G53350.1	13	26	37186871.483	208803012.01	242193783	218978598.04	2565059329.23	1899043120.2	0	0	100506620	166617213.94	2256324448.82	1484766722.49
AT5G53370.1	2	3	0	18558542.652	136540492	81897177.06	0	44066566.08	0	0	45655116	81897177.06	0	0
AT5G53400.1	3	4	0	0	131990470	160311124.1	0	0	0	0	44243732	160311124.1	0	0
AT5G53460.1	32	42	1915521256.477	336297692.308	624819242.5	433157579.957	416462902.192	451430945.45	1915521256.477	15418853	167486420	0	0	0
AT5G53480.1	17	29	15522367.715	16094616.823	1805715590	1570712610.883	1018086155.1	1190424844.87	0	0	1015127988	1189929240.025	398049041.5	161463627.3
AT5G53490.1	13	52	5042219856.1	3840890704.75	5283186680	6003178299.7	144585010.744	115118311.474	4079977784.3	3496372261.85	4084468440	4209934922.58	27371270.64	0
AT5G53530.1	7	13	84951986.93	102218262.244	338910032	326636125.69	190085373.07	169484612.28	0	0	231229564	171213884.43	0	95938003.66
AT5G53540.1	2	2	36501641.72	201840742.9	21052914	40678021.68	66084445.36	87402268.26	0	0	0	0	66084445.36	0
AT5G53560.1	10	21	20386795.51	48806806.61	1955985952	1556055301.35	626890660.98	594666223.091	0	0	1909761500	1436137089.4	577292725.8	512699661.47
AT5G53580.1	8	20	379409357.404	327318644.64	288658099	215161481.66	132359653.36	122916435.15	350494286.024	200608277.34	219943128	51782655.23	51667593.6	31617769.52
AT5G53650.1	4	13	127711343.83	64800998.165	76183644	61578302.66	5817364064.7	6293495783.3	0	0	0	0	5817364064.7	6293495783.3
AT5G53780.1	1	1	0	0	0	0	41436174.04	16958948.51	0	0	0	0	41436174.04	0
AT5G53850.1	3	7	108281411.915	24301659.31	298877324	365926476.15	33911325.643	38656271.663	100546791.28	0	221950340	338516222.8	0	0
AT5G53860.1	2	3	73111171.4	23502520.85	32696348	43231752.76	17264551.87	0	73111171.4	23502520.85	0	0	0	0
AT5G54060.1	2	2	0	2213495.171	0	73940219.33	0	0	0	0	0	73940219.33	0	0
AT5G54080.1	1	1	0	0	27506984	55014606.65	0	0	0	0	0	55014606.65	0	0
AT5G54100.1	6	8	44599186.719	7930798.171	0	18121989.23	688219621.74	861851175.52	0	0	0	0	580516159.64	387948603.4
AT5G54110.1	1	2	0	0	57490452	29555176.76	39373653.02	42538825.52	0	0	57490452	29555176.76	0	0
AT5G54160.1	3	4	5202548.924	0	205455860	131444758.27	30123002.51	50385369.83	0	0	205455860	111691869.5	0	0
AT5G54180.1	1	1	15466097.81	16035987.48	15593656	14448417.05	74638032.6	0	0	16035987.48	0	0	0	0
AT5G54190.1	3	3	72484696.949	41572806.05	10974447	0	0	0	72484696.949	0	0	0	0	0
AT5G54270.1	10	57	39184236588.224	48228817845.56	24500109712	24018999567.63	4276528870.92	4466449816.61	39106077823.89	48187035043.52	24392082928	22496885020	4205316926.3	4088810702
AT5G54430.1	5	8	0	0	801553576	671967105.3	240303411.73	22654171.16	0	0	615468040	497529983.2	0	0
AT5G54440.1	1	1	0	9577325.053	17567740	8613532.625	0	43617994.87	0	0	17567740	0	0	0
AT5G54500.1	8	23	46037151.368	53344110.938	2130394658	1894604397.46	598788878.74	604001699.07	0	20798437.32	2079018190	1532463656.16	302097721.56	422751309.75
AT5G54580.1	5	6	0	0	50428107	76500103.53	661904257.4	714637743.26	0	0	0	0	463146859.44	464001882.79
AT5G54600.1	9	34	6284384319.27	1588408955.81	3489692232	2768932562.46	301331512.72	346588013.86	5129345148.8	1588408955.81	3361379232	1902760224.2	107185000.43	45263986.52
AT5G54640.1	2	2	1313820.0616	1328779.575	0	854065.7775	64926948.24	0	0	0	0	0	64926948.24	0
AT5G54750.1	4	5	14249941.93	12913321.04	381717680	355118820.41	107083203.08	147468773.65	0	0	381717680	90442580.27	0	0
AT5G54770.1	15	70	5649454966.01	1210788247.19	5858953316	4408751144.65	233803710.5	293666393.83	5649454966.01	900562268.79	5037571364	4270431352.3	0	0
AT5G54800.1	2	3	8655239.77	0	31218572	111222733.02	23019029.48	66387973.81	0	0	31218572	111222733.02	0	0
AT5G54810.1	5	14	914420669.78	324669088.77	408251112	444817588.45	5008082.064	193126997.6	666811950	324669088.77	315345634	335731681.35	0	0
AT5G54900.1	1	1	0	0	52105296	41123640.74	0	0	0	0	52105296	0	0	0
AT5G54940.1	1	2	0	2156393.39	39845780	20550351.57	71452376.01	17144925.01	0	0	0	0	71452376.01	17144925.01
AT5G54960.1	8	15	7715907.869	9384517.921	832610616	1637724798.8	37090552.828	106803227.92	0	0	518196952	1637724798.8	0	95383178.22
AT5G55070.1	22	78	327594623.739	168291226.0603	1526640347.25	1735204026.802	23455707528.72	25815571443.96	0	19282382.95	1172699577.5	1339477882.35	23246045426.32	23457085188.19
AT5G55125.1	4	6	0	0	0	0	302769706.42	277861168.24	0	0	0	0	262748781.85	54086180.55
AT5G55140.1	3	3	0	18913523.184	0	7378747.985	202142981.18	207957100.25	0	0	0	0	66012943.78	185752116.12
AT5G55160.1	2	4	26890075.511	21324202.729	170751704	166126778.78	44241620.033	24479654.88	0	0	128748088	166126778.78	0	24479654.88
AT5G55200.1	4	7	45785812.34	8372166.069	5172826.5	25994555.41	310489549.54	291072170.72	0	0	0	0	310489549.54	165453057.02
AT5G55210.1	1	2	0	0	0	0	25352361.76	24193179.6	0	0	0	0	25352361.76	24193179.6
AT5G55220.1	30	77	7222391111.98	945574350.979	5180360937	3148121956.44	2678892935.532	2021674748.95	6292174376.82	437501619.686	3759642077	2336125297.32	0	0
AT5G55230.1	4	7	0	0	227660710	323018497.5	26786438.71	62775550.15	0	0	210229916	323018497.5	0	0
AT5G55280.1	6	15	677422537.99	125891090.44	490408360	578739181.43	0	28931198.07	677422537.99	60819267.2	242137016	356906471.63	0	0
AT5G55480.1	5	7	11688326.24	2111612.592	491413152	455282674.76	9004690.184	0	0	0	205127972	415055404.22	0	0
AT5G55510.1	1	1	2534543.756	0	0	771433.7366	0	0	2534543.756	0	0	0	0	0
AT5G55610.1	16	39	181785575.85	31335966.657	279056940	498116871.854	11021555289.13	12580141836.88	0	0	41429620	295155283.42	9658249210.43	12516315328.67
AT5G55660.1	3	4	18489461.66	4839834.537	110485188	171487383.4	76010679.37	85742400.233	0	0	24619036	171487383.4	0	81117697.54
AT5G55670.1	1	1	0	0	10064870	8009625.433	0	0	0	0	0	8009625.433	0	0
AT5G55710.1	1	5	180777136.5	235870981.1	181760368	162431991.2	0	0	180777136.5	235870981.1	181760368	0	0	0
AT5G55730.1	4	7	48695916.89	0	729724016	563118476.24	0	0	0	0	627446176	563118476.24	0	0
AT5G55740.1	1	1	7929246.837	0	6957240.5	6923318.924	4821004.748	0	7929246.837	0	0	0	0	0
AT5G55860.1	2	2	0	0	21304398	40206058.3	0	12931724.8	0	0	21304398	11643857.22	0	0
AT5G55940.1	1	1	0	9438774.885	0	28563075.04	48697469.03	24526092.83	0	0	0	28563075.04	0	0
AT5G55990.1	5	6	0	0	52453798	289221734.74	16891931.144	24994343.71	0	0	52453798	256249613.36	0	0
AT5G56010.1	4	6	3689017.922	2505933.74	363604948	297178054.74	0	26634591.58	0	0	315504032	121780259.04	0	0
AT5G56030.1	3	6	9016864.024	10004890.53	275601640	246140133.97	123158927.1	336828155.5	0	10004890.53	275601640	246140133.97	0	336828155.5
AT5G56090.1	4	8	128797474.7	82933727.17	145328733	103723904.59	200620966.18	191245059.64	128797474.7	82933727.17	137825472	92654965.83	105511560.15	162874864.36
AT5G56260.1	5	8	0	2719308.989	409854465	227479773.53	39152078.42	41832385.612	0	0	396098024	123755518.93	0	0
AT5G56350.1	4	6	0	0	345498120	347654656.05	13803629.49	16722512.9	0	0	177032796	347654656.05	0	0
AT5G56360.1	1	1	0	0	29584642	32583307.34	0	0	0	0	0	32583307.34	0	0
AT5G56450.1	1	1	0	0	32024534	0	53945781.74	74879363.38	0	0	0	0	53945781.74	0
AT5G56490.1	1	1	221609525.6	197306882.1	503222976	441263484.2	0	0	0	197306882.1	0	0	0	0
AT5G56500.1	5	10	439703553.58	290696230.9	617062106	952896849.73	96768956.39	115077866.54	428553268.59	225560734.2	26423482	36955460.69	0	0
AT5G56600.1	1	1	0	0	158832608	262081813.1	11315863.99	0	0	0	158832608	0	0	0
AT5G56630.1	3	5	0	0	100511388	115038541.09	9986808.97	0	0	0	51479592	115038541.09	0	0
AT5G56660.1	1	1	19408242.79	47398405.9	29936212	27181736.26	96106217.06	46520945.27	0	0	0	27181736.26	0	0
AT5G56680.1	10	15	21624354.397	54619861.422	1111148554	919427247.38	215591047.737	195532333.22	0	0	934357930	540605737.88	0	11666957.6
AT5G56710.1	2	4	0	0	460117440	380686648.74	188961047.04	230546483.6	0	0	407571968	0	84201726.84	230546483.6
AT5G56730.1	6	9	18783091.721	2754041.951	58766903	21162623.62	302750027.57	256679726.43	0	0	31397080	21162623.62	302750027.57	0
AT5G56940.1	3	4	0	0	0	0	191405570.06	179160809.54	0	0	0	0	31374487.24	179160809.54
AT5G56950.1	2	2	4778541.787	0	106838108	9502918.151	0	0	0	0	106838108	0	0	0
AT5G57020.1	7	9	19574121.55	0	552679222	491159782.58	50786610.68	122482465.55	0	0	462151142	172053833.97	0	0
AT5G57030.1	5	12	499973766.02	336820937.28	232471124	30804565.28	21231606	11475313.88	188756447.62	311236626.39	125019692	0	0	0
AT5G57040.1	4	8	220753673.98	12632941.32	235167596	231135544.52	0	30281180.02	220753673.98	0	103884348	94166051.72	0	0
AT5G57110.1	11	13	19828412.53	30529960.946	526169672	526123483.49	316598309.848	287225083.99	0	0	414558304	239663964.59	67289755.49	67318084.33
AT5G57170.1	1	2	105788303.9	106006706.4	90116648	122829676.3	365626437.4	227890288	0	106006706.4	0	122829676.3	0	0
AT5G57230.1	3	3	0	0	0	0	227089083.95	206078524.34	0	0	0	0	149836739.53	100661209.9
AT5G57290.1	3	11	18337498.445	102883540.689	963058140	801338029	132843705.03	111935689.38	0	8074477.939	963058140	358571940.8	94677592.58	0
AT5G57300.1	4	6	0	7582413.013	26877444.5	62295580.476	499068523.26	343673170.61	0	0	0	0	273344204.36	327551523.3
AT5G57330.1	7	8	63052112.48	13092318.14	437215596	523623982.78	52448490.25	101964852.98	0	0	166671404	382475171.82	0	0
AT5G57345.1	3	5	803676432.3	1957656900.5	469357180	267093030.54	148704052.6	149904193.8	630464032.8	659659165.5	48441632	0	0	0
AT5G57350.1	2	3	0	0	158085724	133446522.37	0	0	0	0	125320964	133446522.37	0	0
AT5G57370.1	2	4	0	0	0	0	142421722.52	185102281	0	0	0	0	142421722.52	185102281
AT5G57460.1	1	1	30974434	11856292.27	78645672	58975798.58	17333505.64	0	0	0	0	58975798.58	0	0
AT5G57490.1	17	42	64466456.126	51671986.006	686345948.5	550005740.668	13848659285.6	13957204792.22	0	0	332336300	153913385.35	12529412831.5	9568881657.72
AT5G57580.1	3	4	0	0	45627245.5	30170156.58	55410043.57	177526778.14	0	0	0	0	55410043.57	147731388.27
AT5G57590.1	1	1	0	0	0	0	29902849.66	42400774.93	0	0	0	0	29902849.66	0
AT5G57610.1	1	1	12907424.91	0	0	24738694.89	0	0	0	0	0	24738694.89	0	0
AT5G57655.1	8	15	92625203.96	32143608.67	1227596488	717098348.8	212824025.83	133895674.65	0	0	1227596488	477401076.13	88639168.31	83989870.17
AT5G57850.1	10	19	967197216.48	429228500.492	871303118	1133940466.91	999063712.2	993938501.4	714594765.38	155229349.75	549568264	978930984.34	0	0
AT5G57870.1	22	35	35884135.874	35164486.257	1871789887	1793195515.63	206743715.159	193949463.3	0	8044161.997	1301099272	1036417073.58	0	32597417.92
AT5G57960.1	1	1	0	0	0	1755509971	0	11625678.4	0	0	0	1755509971	0	0
AT5G58005.1	10	18	54245376.06	0	87456230	253278225.55	1630089394.83	1967766185.33	0	0	33151962	133502797.05	1112531608.51	1617932796.79
AT5G58030.1	1	2	0	0	59473876	44440350.91	65001755.97	31067870.66	0	0	59473876	44440350.91	0	0
AT5G58060.1	5	9	0	29513403.216	273027562	109288330.07	130442662.91	135114821.94	0	0	152812190	100200474.71	69364122.07	97706976.57
AT5G58070.1	14	33	165430465.95	256079564.26	3624638092	3781898180.5	1058819950.39	1684004375.534	0	186263990.89	2461498316	3112125303.2	703264109.52	919758045.79
AT5G58090.1	2	3	7083323.121	21651279.9	150141548	213175574.36	0	0	0	0	150141548	78122155.06	0	0
AT5G58140.1	21	45	635407635.067	1220265527.36	1758365568	3165612270.24	5875452998.3	11318949442.284	0	0	1417036868	513368319.64	1692908490.66	10849760690.944
AT5G58210.1	1	1	0	0	34624292	31322860.16	26758523.78	223639080.8	0	0	0	0	0	223639080.8
AT5G58220.1	1	3	0	0	55299368	24731351.08	14630024.6	18616376.13	0	0	55299368	24731351.08	14630024.6	0
AT5G58230.1	1	1	14750588.94	3129091.081	57282308	69341322.57	0	0	0	0	0	69341322.57	0	0
AT5G58240.1	2	4	0	0	87640428	81855139.12	41951477.38	0	0	0	50471272	45137158.4	41951477.38	0
AT5G58250.1	7	24	2788771671.2	1083815278.1	1229761892	512144600.1	164663872.7	26419058.96	2788771671.2	704612377.8	874539600	320059866.84	0	0
AT5G58260.1	7	21	1078098963.54	1639644279.08	655971108	737435821	111482112.081	127830666.05	851221495.8	1639644279.08	320393868	603344887.7	20701814.99	0
AT5G58270.1	19	41	719615713.537	510492822.679	543398823.5	2150859774.538	2779527918.25	3860736274.66	36417642.56	306129675.3	0	1484400867.15	2326765971.04	3306486329.65
AT5G58290.1	7	10	14427897.859	43384689.24	751656838	819902983.19	24278545.71	15342538.349	0	0	456384776	708502031.79	0	0
AT5G58330.1	19	68	6775447463.05	1666959202.76	5855567836	5993383452.55	509470609.818	430771296.129	6664145471.35	1275986096.93	5790480410	5535537138.99	18341829.57	0
AT5G58390.1	2	5	83454788.59	5498486.928	29368966	144222906.85	10747996.16	0	0	0	29368966	144222906.85	0	0
AT5G58420.1	1	2	31915355.19	0	500597344	481970258.4	0	0	0	0	500597344	481970258.4	0	0
AT5G58450.1	2	2	0	0	50393070	21023076.17	0	22935979.51	0	0	50393070	0	0	0
AT5G58470.1	3	3	0	0	81466422	68878939.44	156874796.61	108952713.8	0	0	0	49396028.08	156874796.61	0
AT5G58490.1	7	14	11040951.95	0	639874836	793793134.28	18433644.73	72758674.69	0	0	439998300	793793134.28	0	0
AT5G58590.1	2	2	0	0	123053620	126831908.23	0	0	0	0	0	126831908.23	0	0
AT5G58670.1	3	4	0	0	73318365	88649446.91	57317440.57	90753667.55	0	0	50969871	21634184.37	0	77835068.07
AT5G58710.1	5	10	0	0	664575340	412936839.12	241866643.92	288609168.329	0	0	595119136	412936839.12	189096770	256129366.54
AT5G58770.1	2	2	30959523.151	0	118732720	106570735.35	18228297.55	14148622.69	0	0	118732720	0	0	0
AT5G58800.1	1	1	0	0	18713306	15367505.83	0	0	0	0	18713306	0	0	0
AT5G58870.1	2	4	0	8923200.123	4716465.5	0	42987595.15	39193785.01	0	7432492.038	4716465.5	0	0	0
AT5G59150.1	3	4	10163539.42	5057673.563	76547914	61537549.87	0	0	0	0	44818700	61537549.87	0	0
AT5G59200.1	2	7	8319832.16	5849692.149	0	7057388.581	101356232.5	79973780.36	0	5849692.149	0	0	101356232.5	79973780.36
AT5G59250.1	6	19	845159430.081	887063434.35	1103807776	1270990769.65	142995827.99	133864539.91	842883120.94	865899298.17	741776304	1195423719.95	102408797	108096155.7
AT5G59290.1	8	13	10815896.71	4631779.938	792731708	647103058.7	40261461.74	0	0	0	792731708	392221200.23	0	0
AT5G59320.1	1	3	0	0	633457344	329335547.7	23644121.51	76238691.67	0	0	633457344	329335547.7	0	76238691.67
AT5G59420.1	4	7	619360.0727	0	244211590	192258660.27	101673103.1	149784691.1	0	0	244211590	176247856.93	0	0
AT5G59470.1	1	2	4097407.687	35819760.67	57650616	119896479	9682940.008	0	0	0	0	119896479	0	0
AT5G59720.1	1	1	0	0	0	0	52810678.25	70741307.57	0	0	0	0	52810678.25	0
AT5G59750.1	7	11	182091174.69	39036128.564	188080157	164028823.57	19959464.837	31202675.499	143570009.93	0	67360378	36641746.8	0	0
AT5G59850.1	8	25	85821897.114	142796772.5498	4474474004	4198987125.03	783608049.74	532365287.127	42138305.315	55070947.53	4302198176	4198987125.03	395820522.14	322959503.72
AT5G59870.1	14	46	107417503.2128	372487828.5	761765344	929705773.92	11867779130.956	16036627450.62	0	143337447.12	312030976	515308174.62	11841842212.566	14686337586.92
AT5G59880.1	3	8	3254138.749	0	769593072	764607924.5	230566099.87	271481889.11	0	0	769593072	764607924.5	212463501.07	271481889.11
AT5G59910.1	2	12	0	0	708938960	699973117.7	3206655046.1	5956162340.2	0	0	708938960	699973117.7	3206655046.1	256457378.2
AT5G59950.1	4	6	0	52676787.852	2163100368	1538997659.82	91911901.33	226619837.76	0	47755592.73	143366608	81090480.82	69348241.32	0
AT5G60030.1	1	2	0	0	18906814	0	86860831.02	93767721.34	0	0	0	0	86860831.02	93767721.34
AT5G60040.1	2	2	74056844.4	362770471.4	0	96829960.638	34267734.879	12486211.06	0	0	0	0	28386822.47	12486211.06
AT5G60160.1	8	14	103831562.396	66072334.594	785199323	878999307.34	45929751.26	89038184.157	0	0	699973035	641169474.74	0	40447621.38
AT5G60360.1	4	12	0	1394786.801	1316492121.2344	795352643.14	353130783.96	553541972.93	0	0	1316302592	651105561.74	322227213	553541972.93
AT5G60460.1	4	6	0	781758.0119	115827682.5	144466186.23	23251473.332	4704899.743	0	0	100583366	55908758.14	9295521.897	0
AT5G60540.1	2	3	0	0	41163224	99588906.97	0	0	0	0	17161970	99588906.97	0	0
AT5G60600.1	25	53	2940990482.99	275119810.649	2114798108	1948501058.01	1137913842.179	1437994844.975	2175088422.97	118716991.41	1382422446	955978783.45	0	0
AT5G60640.1	22	45	162868305.075	14248976.862	3627733733	4219621744.401	740795462.55	540229806.796	0	0	2960148789	2740784649.01	459250390.37	199416501.54
AT5G60670.1	1	2	0	0	62412916	52249708.77	0	0	0	0	62412916	52249708.77	0	0
AT5G60730.1	2	3	0	0	0	0	114544952.29	77264377.74	0	0	0	0	114544952.29	77264377.74
AT5G60790.1	5	7	6615541.341	6280948.316	287509236	310392009.25	34352817.3	83312366.38	0	0	126262596	310392009.25	0	0
AT5G60920.1	1	1	0	0	49945776	41933701.83	0	0	0	0	49945776	0	0	0
AT5G60960.1	13	19	14785015.97	259669005.455	301864098	9827989882.503	1631120967.64	1549514924.65	0	0	0	0	1328721410	839983744.94
AT5G60980.1	8	15	63825927.267	70713257.68	492373712	466749740.47	175163344.158	136698119.61	0	0	412089768	419239354.16	47074399.768	45810000.7
AT5G61030.1	5	7	4023549.254	0	58322506	15176560.28	915228965.59	1179655652.11	0	0	0	0	606965692.19	690137797.91
AT5G61170.1	1	3	5006932.378	10378536.93	254330064	288922216.7	39306066.83	42623209.74	0	0	254330064	288922216.7	0	42623209.74
AT5G61220.1	9	23	10538030.515	0	64369688	22025780.784	5256846536	3803004996.87	0	0	64369688	0	4078669458.5	3441990132.87
AT5G61240.1	5	7	0	0	72513435	35834187.33	238312647.17	226744766.38	0	0	0	35834187.33	121461466.92	151909199.58
AT5G61310.1	1	2	0	0	56194576	84049555.95	304207326.6	531647364.6	0	0	0	0	304207326.6	531647364.6
AT5G61410.1	7	40	7955484999.88	1646755741.816	7300735067.6	7809903138.72	157437630.05	76985653.48	7955484999.88	1233530880.4	7244429715.6	7809903138.72	105619923.92	0
AT5G61500.1	1	2	0	0	36866108	122598546.5	13610594.35	7179276.494	0	0	36866108	122598546.5	0	0
AT5G61510.1	4	7	71440297.06	49974362.21	2009411528	1771664311.91	31871110.95	61420273.798	0	0	288982104	1610867371.01	0	0
AT5G61580.1	3	5	88962259.629	9171995.948	59574144	73041448.43	67672157.66	74994778.36	80392129.91	9171995.948	35698912	36521896.65	0	0
AT5G61640.1	1	1	0	0	0	25586426.3	18622301.84	18064506.65	0	0	0	25586426.3	0	0
AT5G61670.1	2	5	75297554.39	82945257.08	44854516	44646004.48	0	0	64784992.8	82945257.08	44854516	44646004.48	0	0
